Class Name,Section,Class Number,Open Seats,Total Seats,Percent,Reserved Seats,Timestamp
"Chemistry, Technology, and Society | CHEM 91",Lecture Section 01,5011,75,75,0.0,No,2021-06-30 21:37:54.252361
Research Independent Study | CHEM 494,IND Section 01,2239,10,10,0.0,No,2021-06-30 21:47:18.137242
Research Independent Study | CHEM 494,IND Section 02,2240,10,10,0.0,No,2021-06-30 21:47:20.543387
Research Independent Study | CHEM 494,IND Section 03,2241,10,10,0.0,No,2021-06-30 21:47:22.924685
Research Independent Study | CHEM 494,IND Section 04,2242,10,10,0.0,No,2021-06-30 21:47:25.272119
Research Independent Study | CHEM 494,IND Section 05,5048,10,10,0.0,No,2021-06-30 21:47:27.636263
Research Independent Study | CHEM 494,IND Section 06,2243,10,10,0.0,No,2021-06-30 21:47:30.063337
Research Independent Study | CHEM 494,IND Section 07,2244,10,10,0.0,No,2021-06-30 21:47:32.451423
Research Independent Study | CHEM 494,IND Section 08,2245,10,10,0.0,No,2021-06-30 21:47:34.877723
Research Independent Study | CHEM 494,IND Section 09,2246,10,10,0.0,No,2021-06-30 21:47:37.264040
Research Independent Study | CHEM 494,IND Section 10,2247,10,10,0.0,No,2021-06-30 21:47:39.787323
Research Independent Study | CHEM 494,IND Section 11,2248,10,10,0.0,No,2021-06-30 21:47:43.186779
Research Independent Study | CHEM 494,IND Section 12,2249,12,12,0.0,No,2021-06-30 21:47:45.697996
Research Independent Study | CHEM 494,IND Section 13,2250,10,10,0.0,No,2021-06-30 21:47:48.137378
Research Independent Study | CHEM 494,IND Section 14,2251,10,10,0.0,No,2021-06-30 21:47:50.599483
Research Independent Study | CHEM 494,IND Section 15,2252,10,10,0.0,No,2021-06-30 21:47:52.915615
Research Independent Study | CHEM 494,IND Section 16,2253,10,10,0.0,No,2021-06-30 21:47:55.260097
Research Independent Study | CHEM 494,IND Section 17,2254,10,10,0.0,No,2021-06-30 21:47:57.595184
Research Independent Study | CHEM 494,IND Section 18,2260,10,10,0.0,No,2021-06-30 21:47:59.941283
Research Independent Study | CHEM 494,IND Section 19,2255,10,10,0.0,No,2021-06-30 21:48:02.254063
Research Independent Study | CHEM 494,IND Section 20,2256,10,10,0.0,No,2021-06-30 21:48:04.592253
Research Independent Study | CHEM 494,IND Section 21,2257,10,10,0.0,No,2021-06-30 21:48:06.913435
Research Independent Study | CHEM 494,IND Section 22,2258,10,10,0.0,No,2021-06-30 21:48:09.258337
